FID,Id,Shape_Leng,Shape_Area,SUM_Length
1356,0,1389981.67,1.11192E+11,0
1357,0,1226031.587,74689959500,0
1358,0,1765275.153,1.77458E+11,308.3704166
1359,0,1412592.977,99127692339,516.9239372
1360,0,1573305.431,41868511273,883.6637778
1361,0,1439332.239,1.22179E+11,0
1362,0,1226031.587,74689959500,0
1363,0,1673596.678,1.74335E+11,0
1364,0,2063786.019,1.78391E+11,538.0661036
1365,0,1722129.965,1.80295E+11,21.23715277
1366,0,1530636.927,1.42507E+11,0
1367,0,1530636.927,1.42507E+11,0
1368,0,1282796.024,87327935917,0
1369,0,1700163.766,1.8025E+11,0
1370,0,1741672.329,1.89492E+11,0
1371,0,3672298.244,17096140372,592.2345282
1372,0,1282796.024,87327935917,0
1373,0,1674835.967,1.73327E+11,322.7641177
1374,0,983885.7452,20778855811,0
1375,0,1741484.487,1.8945E+11,0
1376,0,1337535.702,99515122080,0
1377,0,1554331.29,99041192048,146.1475117
1378,0,1572039.882,1.51725E+11,0
1379,0,1609584.555,1.60084E+11,0
1380,0,3009644.875,2272121815,1317.2567
1381,0,469572.4285,1742559313,253.0150828
1382,0,2236096.258,84287932898,1276.853581
1383,0,1486999.152,1.32792E+11,0
1384,0,1439881.255,1.22301E+11,0
1385,0,1336929.174,99380085192,0
1386,0,1486999.151,1.32792E+11,0
1387,0,1709151.046,1.67074E+11,118.9289169
1388,0,1107577.005,48317351925,0
1389,0,1756077.902,1.92699E+11,0
1390,0,1632599.235,46704119358,255.4911744
1391,0,1725055.397,23275037535,1148.447347
1392,0,2006968.27,1.94567E+11,226.8014598
1393,0,1439881.255,1.22301E+11,0
1394,0,1673918.497,1.74407E+11,0
1395,0,3668296.469,1.1064E+11,2138.758889
1396,0,8139384.753,38304532897,6849.539707
1397,0,1700163.766,1.8025E+11,0
1398,0,1465736.465,1.16761E+11,491.6421788
1399,0,2234979.43,12137381978,928.4227277
1400,0,1336929.174,99380085215,0
1401,0,1045796.3,34562558637,0
1402,0,1439332.239,1.22179E+11,0
1403,0,1531118.199,1.42614E+11,0
1404,0,3537376.757,32312567059,2207.979684
1405,0,1439881.255,1.22301E+11,0
1406,0,1756077.902,1.92699E+11,0
1407,0,2089821.696,1.94913E+11,252.9924796
1408,0,2679625.272,47596113912,879.5987713
1409,0,1106892.171,48164881215,0
1410,0,1756077.902,1.92699E+11,0
1411,0,2464215.691,37365814514,527.1955359
1412,0,1700441.959,1.80312E+11,0
1413,0,1130591.735,23339382169,154.9744011
1414,0,1099438.798,30074052109,550.1765454
1415,0,1772854.531,1.96434E+11,0
1416,0,1531118.199,1.42614E+11,0
1417,0,1530636.927,1.42507E+11,0
1418,0,1766547.624,1.9503E+11,0
1419,0,267587.9957,985204967.5,236.8246931
1420,0,1673918.497,1.74407E+11,0
1421,0,1178659.226,64801142642,549.3324975
1422,0,1756219.401,1.9273E+11,0
1423,0,1389981.67,1.11192E+11,0
1424,0,1486999.152,1.32792E+11,0
1425,0,2463636.886,1.72063E+11,713.8042317
1426,0,1439881.255,1.22301E+11,0
1427,0,1166855.981,61515162728,0
1428,0,1102772.271,33833793384,242.145607
1429,0,1766547.624,1.9503E+11,0
1430,0,1609584.555,1.60084E+11,0
1431,0,2046932.097,1.72932E+11,890.8387189
1432,0,1389981.67,1.11192E+11,0
1433,0,1700163.766,1.8025E+11,0
1434,0,1280875.955,95204946917,396.5715745
1435,0,1741672.329,1.89492E+11,0
1436,0,2052480.743,1.91443E+11,336.9369656
1437,0,2535685.686,16120857541,1368.762454
1438,0,462392.0723,427647583.9,143.5578705
1439,0,1643591.454,1.67655E+11,0
1440,0,2035031.91,1.67294E+11,636.4448257
1441,0,1439881.255,1.22301E+11,0
1442,0,1766642.25,1.95051E+11,0
1443,0,1767906.771,56410558737,242.553404
1444,0,1669790.397,1.67604E+11,26.82471972
1445,0,1282796.024,87327935917,0
1446,0,2186496.992,1.68461E+11,861.3107982
1447,0,1292745.844,60268184730,104.0176021
1448,0,1741484.487,1.8945E+11,0
1449,0,2090458.722,1.37622E+11,800.3012038
1450,0,1643591.453,1.67655E+11,0
1451,0,1643227.306,1.67574E+11,0
1452,0,1723056.03,1.85347E+11,0
1453,0,1766547.624,1.9503E+11,0
1454,0,1389981.67,1.11192E+11,0
1455,0,1766642.25,1.95051E+11,0
1456,0,1583276.391,35523494472,970.0924487
1457,0,1282165.072,87187461362,0
1458,0,1106892.171,48164881225,0
1459,0,2918971.008,1.7602E+11,1483.841731
1460,0,1613753.74,55881756842,439.3313688
1461,0,1700441.959,1.80312E+11,0
1462,0,1772854.531,1.96434E+11,0
1463,0,1572039.882,1.51725E+11,0
1464,0,1766547.624,1.9503E+11,0
1465,0,1678556.889,1.74406E+11,4.431095927
1466,0,2595389.955,1.18458E+11,1016.085515
1467,0,1572039.882,1.51725E+11,0
1468,0,1166855.981,61515162728,0
1469,0,1486999.152,1.32792E+11,0
1470,0,1700163.766,1.8025E+11,0
1471,0,1022720.675,1946353874,124.0212849
1472,0,973190.5462,7037481757,254.1691658
1473,0,1772854.531,1.96434E+11,0
1474,0,1207958.138,13698291072,343.3137665
1475,0,1609584.555,1.60084E+11,0
1476,0,1389402.517,1.11063E+11,0
1477,0,1439881.255,1.22301E+11,0
1478,0,1045796.3,34562558637,0
1479,0,1572039.882,1.51725E+11,0
1480,0,1530636.927,1.42507E+11,0
1481,0,1584913.723,19281489057,167.8436903
1482,0,1531118.199,1.42614E+11,0
1483,0,1736741.801,90241643292,892.5599448
1484,0,1337535.702,99515122080,0
1485,0,5719639.35,9413324649,1338.933796
1486,0,372636.0407,1305429963,87.6787875
1487,0,1383555.522,9024931555,316.0136776
1488,0,1766642.25,1.95051E+11,0
1489,0,1673918.497,1.74407E+11,0
1490,0,1226031.587,74689959517,0
1491,0,1282796.024,87327935917,0
1492,0,42414.74091,45082563.04,35.40494377
1493,0,1530636.927,1.42507E+11,0
1494,0,1571595.797,1.51626E+11,0
1495,0,1766642.25,1.95051E+11,0
1496,0,1531118.199,1.42614E+11,0
1497,0,1007095.841,11896296555,309.6212513
1498,0,1772854.531,1.96434E+11,0
1499,0,1772901.931,1.96445E+11,0
1500,0,1389402.517,1.11063E+11,0
1501,0,1073788.465,14188631384,72.09578653
1502,0,1531118.199,1.42614E+11,0
1503,0,1530636.927,1.42507E+11,0
1504,0,1725708.03,1.85347E+11,0
1505,0,983885.7452,20778855811,0
1506,0,1643591.454,1.67655E+11,0
1507,0,1664236.367,34004145778,144.8739628
1508,0,1282796.024,87327935897,0
1509,0,1572039.882,1.51725E+11,0
1510,0,1766642.25,1.95051E+11,0
1511,0,2595654.367,1.86066E+11,907.8866812
1512,0,1673596.678,1.74335E+11,0
1513,0,1282796.024,87327935917,0
1514,0,1823953.589,1.96435E+11,0
1515,0,1486999.152,1.32792E+11,0
1516,0,1643227.307,1.67574E+11,0
1517,0,1756219.401,1.9273E+11,0
1518,0,1354798.855,47423772812,165.0251376
1519,0,2486979.047,1.86583E+11,760.827596
1520,0,1673596.678,1.74335E+11,0
1521,0,1723056.03,1.85347E+11,0
1522,0,1486999.152,1.32792E+11,0
1523,0,1730737.09,1.85347E+11,6.067413706
1524,0,1571595.797,1.51626E+11,0
1525,0,1439881.255,1.22301E+11,0
1526,0,983885.7452,20778855811,0
1527,0,1531118.199,1.42614E+11,0
1528,0,2053566.766,1.88761E+11,316.7345151
1529,0,1643591.454,1.67655E+11,0
1530,0,1486999.152,1.32792E+11,0
1531,0,1106892.171,48164881225,0
1532,0,1801011.907,1.9642E+11,28.14842123
1533,0,1225379.341,74544744026,0
1534,0,1723056.03,1.85347E+11,0
1535,0,1439332.239,1.22179E+11,0
1536,0,1643591.454,1.67655E+11,0
1537,0,1439881.255,1.22301E+11,0
1538,0,1770256.522,1.92727E+11,4.870652119
1539,0,3184960.378,1.56139E+11,1661.244778
1540,0,1673596.678,1.74335E+11,0
1541,0,1766642.25,1.95051E+11,0
1542,0,1992550.038,1.71685E+11,422.4485707
1543,0,1643227.307,1.67574E+11,0
1544,0,1754308.13,55093672964,498.8987953
1545,0,1700441.959,1.80312E+11,0
1546,0,3805567.496,31069790318,1070.182708
1547,0,1902141.965,59050295548,704.3799137
1548,0,5086973.906,19784102526,1534.090921
1549,0,1722822.561,1.85295E+11,0
1550,0,1584556.495,1.21906E+11,110.6942326
1551,0,1226031.587,74689959517,0
1552,0,1571595.797,1.51626E+11,0
1553,0,1700441.959,1.80312E+11,0
1554,0,1416496.135,7316690608,416.6357246
1555,0,1165384.901,43188306745,163.5630253
1556,0,1673596.678,1.74335E+11,0
1557,0,983885.7452,20778855811,0
1558,0,1988143.125,1.03656E+11,947.3512817
1559,0,1772901.931,1.96445E+11,0
1560,0,1443251.861,1.11073E+11,68.6984838
1561,0,1766547.624,1.9503E+11,0
1562,0,1673918.497,1.74407E+11,0
1563,0,1700163.766,1.8025E+11,0
1564,0,1741672.329,1.89492E+11,0
1565,0,1741672.329,1.89492E+11,0
1566,0,983885.7452,20778855811,0
1567,0,6596550.921,1.38519E+11,4906.272507
1568,0,1673918.497,1.74407E+11,0
1569,0,1609584.555,1.60084E+11,0
1570,0,1141777.843,11520510574,682.7610026
1571,0,1691952.355,46367068322,742.0397334
1572,0,1756219.401,1.9273E+11,0
1573,0,1282796.024,87327935917,0
1574,0,1439881.255,1.22301E+11,0
1575,0,1868054.771,57640917980,374.5115152
1576,0,1337535.702,99515122058,0
1577,0,1282796.024,87327935917,0
1578,0,1580751.269,18392593064,184.1576567
1579,0,1756219.401,1.9273E+11,0
1580,0,1439876.153,1.22301E+11,0
1581,0,1766547.624,1.9503E+11,0
1582,0,1723056.03,1.85347E+11,0
1583,0,1282796.024,87327935917,0
1584,0,1167526.234,61664387307,0
1585,0,1560623.222,46937945457,446.943715
1586,0,1643591.454,1.67655E+11,0
1587,0,1486999.152,1.32792E+11,0
1588,0,1700441.959,1.80312E+11,0
1589,0,1700441.959,1.80312E+11,0
1590,0,1851227.463,1.96415E+11,78.32140043
1591,0,3365415.444,1.65252E+11,1731.513085
1592,0,1741484.487,1.8945E+11,0
1593,0,1105545.663,47198466618,82.6282093
1594,0,983885.7452,20778855811,0
1595,0,1493915.423,1.11099E+11,76.24683348
1596,0,1741484.487,1.8945E+11,0
1597,0,1609584.555,1.60084E+11,0
1598,0,1597272.449,1.16955E+11,471.241553
1599,0,1131650.709,14392790899,215.1672991
1600,0,1572039.882,1.51725E+11,0
1601,0,1700441.959,1.80312E+11,0
1602,0,4466204.422,1.32046E+11,2993.585229
1603,0,2031389.778,1.93991E+11,271.9419552
1604,0,1439332.239,1.22179E+11,0
1605,0,1337535.702,99515122080,0
1606,0,6948582.011,9874355290,1905.918605
1607,0,1436295.355,71828650984,367.0986222
1608,0,1673918.497,1.74407E+11,0
1609,0,1610250.655,1.51652E+11,35.16313525
1610,0,1643591.454,1.67655E+11,0
1611,0,983885.7452,20778855811,0
1612,0,1572039.882,1.51725E+11,0
1613,0,1337530.6,99514551913,0
1614,0,1282796.024,87327935917,0
1615,0,2309926.479,1.86625E+11,676.1615339
1616,0,1648458.613,1.43211E+11,413.8855722
1617,0,1571595.797,1.51626E+11,0
1618,0,1673918.497,1.74407E+11,0
1619,0,1772854.53,1.96434E+11,0
1620,0,225675.5558,318056581.1,215.6664589
1621,0,1045796.3,34562558637,0
1622,0,1389981.67,1.11192E+11,0
1623,0,2999882.302,43983449826,1754.038186
1624,0,1486999.151,1.32792E+11,0
1625,0,1393369.471,4641214391,438.8909222
1626,0,1337535.702,99515122080,0
1627,0,1530636.927,1.42507E+11,0
1628,0,863898.5454,20833307948,278.9163167
1629,0,2318166.503,29331872667,393.0163047
1630,0,1772901.931,1.96445E+11,0
1631,0,3029107.022,12196625048,324.5108626
1632,0,1773183.07,1.89482E+11,31.83182389
1633,0,1517488.449,1.37525E+11,236.5042217
1634,0,1741484.487,1.8945E+11,0
1635,0,2960419.519,51516810788,727.7075025
1636,0,1486482.832,1.32677E+11,0
1637,0,1984176.879,1.20135E+11,927.1349988
1638,0,2273754.114,37500387026,523.8214627
1639,0,1439332.239,1.22179E+11,0
1640,0,1789527.359,5199709985,359.4784417
1641,0,1643591.454,1.67655E+11,0
1642,0,1174944.942,18065760565,909.0624465
1643,0,1910259.182,1.88337E+11,380.1912988
1644,0,2066058.476,28286004070,221.6989092
1645,0,1622288.555,89348897688,800.1696678
1646,0,2478055.223,1.80034E+11,817.4644217
1647,0,1643591.454,1.67655E+11,0
1648,0,1226031.587,74689959517,0
1649,0,1439881.255,1.22301E+11,0
1650,0,1571595.797,1.51626E+11,0
1651,0,3281064.005,64902149316,1337.944828
1652,0,1571595.797,1.51626E+11,0
1653,0,949614.7578,6722332070,633.4242943
1654,0,1738135.14,1.74232E+11,61.76032153
1655,0,1746464.13,1.89491E+11,0
1656,0,1774975.243,1.96906E+11,0
1657,0,1439881.255,1.22301E+11,0
1658,0,1609584.555,1.60084E+11,0
1659,0,2021531.878,1.08126E+11,457.0841967
1660,0,1153575.392,19728314755,673.1577565
1661,0,1609584.555,1.60084E+11,0
1662,0,1337535.702,99515122080,0
1663,0,1226031.587,74689959517,0
1664,0,1756077.902,1.92699E+11,0
1665,0,1766547.624,1.9503E+11,0
1666,0,1486999.152,1.32792E+11,0
1667,0,3752965.683,19000182866,998.4025618
1668,0,2727250.911,1.50787E+11,1345.63695
1669,0,1996353.41,1.51111E+11,771.3103742
1670,0,1337535.702,99515122080,0
1671,0,1772854.531,1.96434E+11,0
1672,0,3972102.853,98570158657,2122.824604
1673,0,1609584.555,1.60084E+11,0
1674,0,1609511.227,25128045991,512.799286
1675,0,1722909.934,1.80249E+11,5.667887352
1676,0,1756077.902,1.92699E+11,0
1677,0,1643227.307,1.67574E+11,0
1678,0,1439881.255,1.22301E+11,0
1679,0,1439881.255,1.22301E+11,0
1680,0,1337535.702,99515122080,0
1681,0,1439881.255,1.22301E+11,0
1682,0,6016480.758,1.05321E+11,4033.368178
1683,0,1766642.25,1.95051E+11,0
1684,0,1226031.587,74689959500,0
1685,0,2708477.606,52093838857,1304.95626
1686,0,1531118.199,1.42614E+11,0
1687,0,1643227.306,1.67574E+11,0
1688,0,1722822.561,1.85295E+11,0
1689,0,1486999.152,1.32792E+11,0
1690,0,1622776.341,1.41771E+11,334.1609334
1691,0,1389981.67,1.11192E+11,0
1692,0,1531118.199,1.42614E+11,0
1693,0,1772901.931,1.96445E+11,0
1694,0,1349020.541,18832294392,126.5686976
1695,0,2957860.037,31278250677,795.4519333
1696,0,986055.0846,36475333257,411.5439667
1697,0,2583289.42,18730932463,2009.197346
1698,0,1933392.236,41748712829,455.2091679
1699,0,2876088.929,43570424806,1874.260838
1700,0,1486482.832,1.32677E+11,0
1701,0,1772901.931,1.96445E+11,0
1702,0,1741672.329,1.89492E+11,0
1703,0,3474333.677,1.73317E+11,1984.256964
1704,0,1571595.797,1.51626E+11,0
1705,0,1167526.234,61664387307,0
1706,0,1890377.001,30674928483,780.4865403
1707,0,2736192.001,61977557325,1287.677287
1708,0,1167526.234,61664387307,0
1709,0,1486999.152,1.32792E+11,0
1710,0,1486482.832,1.32677E+11,0
1711,0,1741672.329,1.89492E+11,0
1712,0,4288934.635,1.28116E+11,2921.632318
1713,0,6031389.238,17152767482,1282.191855
1714,0,1418809.507,61071704871,119.7119175
1715,0,1668732.045,1.67641E+11,25.24477272
1716,0,768245.2751,3369554931,202.1992027
1717,0,2845164.581,1.89194E+11,1055.096706
1718,0,1715314.632,34926689925,963.9867295
1719,0,1531118.199,1.42614E+11,0
1720,0,983885.7452,20778855811,0
1721,0,949584.8945,4165601598,424.1145255
1722,0,637803.4798,1678287389,298.7744628
1723,0,976916.9684,7140576641,558.9506992
1724,0,3464657.139,64707718461,2291.800098
1725,0,1643227.307,1.67574E+11,0
1726,0,1756077.902,1.92699E+11,0
1727,0,1389402.517,1.11063E+11,0
1728,0,2049327.595,1.28967E+11,517.2693697
1729,0,1840275.587,46091899718,444.4730724
1730,0,1761014.117,1.88445E+11,100.4932129
1731,0,983885.7452,20778855811,0
1732,0,1772854.531,1.96434E+11,0
1733,0,1173740.155,4904398791,685.3032092
1734,0,1478415.455,22523660234,564.4010346
1735,0,1643227.307,1.67574E+11,0
1736,0,983880.6428,20778736759,0
1737,0,1282796.024,87327935917,0
1738,0,637684.5481,12909388840,307.2780114
1739,0,1231794.847,8120005042,472.5522037
1740,0,1389981.67,1.11192E+11,0
1741,0,1389981.67,1.11192E+11,0
1742,0,1823755.799,84901609053,428.9837624
1743,0,1884773.999,1.92135E+11,129.1609919
1744,0,1643591.454,1.67655E+11,0
1745,0,1336929.174,99380085215,0
1746,0,2685456.178,23786165083,2278.670888
1747,0,1772854.531,1.96434E+11,0
1748,0,1766547.624,1.9503E+11,0
1749,0,1700441.959,1.80312E+11,0
1750,0,3090330.198,1.17386E+11,1829.09674
1751,0,1772901.931,1.96445E+11,0
1752,0,1609584.555,1.60084E+11,0
1753,0,1045796.3,34562558637,0
1754,0,1978781.903,96383604641,783.9900119
1755,0,1496498.082,3900155681,1178.77344
1756,0,155419.1374,470821009.8,109.6115932
1757,0,2251067.56,1.61115E+11,778.8223272
1758,0,983885.7452,20778855811,0
1759,0,2059697.197,43998490406,319.5840844
1760,0,334238.801,111206486.2,28.74706984
1761,0,1741672.329,1.89492E+11,0
1762,0,1756219.402,1.9273E+11,0
1763,0,1700163.765,1.8025E+11,0
1764,0,1167526.234,61664387307,0
1765,0,1711097.102,33385319843,490.0707248
1766,0,1571590.694,1.51625E+11,0
1767,0,1609584.555,1.60084E+11,0
1768,0,1539935.565,96576170222,381.6517543
1769,0,1244960.122,13923470996,373.5164212
1770,0,1167526.234,61664387307,0
1771,0,1337535.702,99515122058,0
1772,0,1234693.456,48758119447,320.5489558
1773,0,1370297.006,4507901481,323.7718126
1774,0,3012786.939,1.84216E+11,1429.043008
1775,0,1232180.635,74543337580,0
1776,0,1167526.234,61664387307,0
1777,0,1673596.678,1.74335E+11,0
1778,0,1766547.624,1.9503E+11,0
1779,0,1486999.152,1.32792E+11,0
1780,0,1741484.487,1.8945E+11,0
1781,0,2036576.916,1.82741E+11,412.3730317
1782,0,1705777.411,1.80312E+11,5.142573843
1783,0,4216753.506,23580074402,2423.015953
1784,0,1337535.702,99515122058,0
1785,0,1337535.702,99515122080,0
1786,0,3939351.373,4366776064,921.2599232
1787,0,1486999.152,1.32792E+11,0
1788,0,1673918.497,1.74407E+11,0
1789,0,1609584.555,1.60084E+11,0
1790,0,1609584.555,1.60084E+11,0
1791,0,1766642.25,1.95051E+11,0
1792,0,1705943.716,1.799E+11,198.2332312
1793,0,1756077.902,1.92699E+11,0
1794,0,3448744.028,32680989032,586.4511563
1795,0,2512906.067,28159952948,1354.170158
1796,0,1772854.531,1.96434E+11,0
1797,0,1106892.171,48164881215,0
1798,0,1805334.336,85407821946,434.275684
1799,0,3332732.848,1.7796E+11,1508.582427
1800,0,1226031.587,74689959517,0
1801,0,1420416.339,46797957650,124.1911278
1802,0,1337535.702,99515122058,0
1803,0,1741484.487,1.8945E+11,0
1804,0,1318870.989,36318906002,362.7879222
1805,0,1772664.258,1.95029E+11,6.688348691
1806,0,1772901.931,1.96445E+11,0
1807,0,1183367.522,53022761578,201.2199919
1808,0,1690520.823,1.74331E+11,16.21839235
1809,0,1135214.199,46172332972,183.4788982
1810,0,2000143.379,1.48953E+11,744.528218
1811,0,1766542.522,1.95029E+11,0
1812,0,1282796.024,87327935917,0
1813,0,2276164.518,31685341852,434.1696428
1814,0,1283200.404,86327605283,151.3277742
1815,0,1741484.487,1.8945E+11,0
1816,0,1337535.702,99515122058,0
1817,0,1643591.454,1.67655E+11,0
1818,0,2140455.441,1.87385E+11,400.2287648
1819,0,1364467.444,34009298423,100.8174897
1820,0,1530144.096,7709643089,766.0153678
1821,0,1282796.024,87327935917,0
1822,0,1741672.329,1.89492E+11,0
1823,0,5170476.799,1.39784E+11,3378.300454
1824,0,1531118.199,1.42614E+11,0
1825,0,983885.7452,20778855811,0
1826,0,4085463.974,41723061834,1969.726283
1827,0,1486482.831,1.32677E+11,0
1828,0,983885.7452,20778855811,0
1829,0,1486999.152,1.32792E+11,0
1830,0,1679269.838,1.39107E+11,634.6684317
1831,0,5648380.22,38833082747,1507.519543
1832,0,1389981.67,1.11192E+11,0
1833,0,5235607.451,15501405928,2091.056738
1834,0,1486999.151,1.32792E+11,0
1835,0,5645422.778,36040838291,2154.315162
1836,0,2565586.869,1.0741E+11,1756.223922
1837,0,1772854.531,1.96434E+11,0
1838,0,1673918.497,1.74407E+11,0
1839,0,1592787.624,86979849121,1087.777521
1840,0,1752109.687,1.89491E+11,10.32148226
1841,0,3170555.384,1.75265E+11,1580.792174
1842,0,1784160.981,1.0968E+11,325.7713215
1843,0,1572039.882,1.51725E+11,0
1844,0,1620783.354,37124105259,693.6267824
1845,0,1772854.53,1.96434E+11,0
1846,0,1722822.561,1.85295E+11,0
1847,0,1700163.766,1.8025E+11,0
1848,0,1439332.239,1.22179E+11,0
1849,0,1531118.199,1.42614E+11,0
1850,0,1337535.702,99515122080,0
1851,0,574770.3045,868249432.4,253.5561788
1852,0,3251471.767,67729572591,2605.831631
1853,0,1741672.329,1.89492E+11,0
1854,0,1389402.517,1.11063E+11,0
1855,0,1439881.255,1.22301E+11,0
1856,0,1756219.401,1.9273E+11,0
1857,0,1176373.527,61158672877,69.82852576
1858,0,1756077.902,1.92699E+11,0
1859,0,1106892.171,48164881225,0
1860,0,2999102.975,29004694050,1548.710111
1861,0,1439881.255,1.22301E+11,0
1862,0,1486482.832,1.32677E+11,0
1863,0,3598183.776,14876285163,2989.687654
1864,0,1609584.555,1.60084E+11,0
1865,0,1835286.567,1.81273E+11,450.7048451
1866,0,1766642.25,1.95051E+11,0
1867,0,1486999.151,1.32792E+11,0
1868,0,1755337.395,1.92729E+11,0.781311846
1869,0,1337535.702,99515122058,0
1870,0,1167526.234,61664387293,0
1871,0,1389981.67,1.11192E+11,0
1872,0,2201986.519,35585445335,752.5594129
1873,0,1226031.587,74689959500,0
1874,0,1643591.453,1.67655E+11,0
1875,0,1045796.3,34562558637,0
1876,0,1915756.63,1.39894E+11,701.7314642
1877,0,1713118.328,52822388790,1009.472306
1878,0,1337535.702,99515122080,0
1879,0,3657890.452,40718473230,893.4002537
1880,0,1107571.903,48317075093,0
1881,0,1106892.171,48164881225,0
1882,0,1673918.497,1.74407E+11,0
1883,0,1673918.497,1.74407E+11,0
1884,0,1282796.024,87327935917,0
1885,0,1766547.624,1.9503E+11,0
1886,0,1700163.765,1.8025E+11,0
1887,0,2628496.682,1.33382E+11,1161.856141
1888,0,1701992.498,1.20587E+11,522.5937513
1889,0,3407721.415,1.06175E+11,2115.434866
1890,0,1143500.541,34501381671,47.62639834
1891,0,1572039.882,1.51725E+11,0
1892,0,1167526.234,61664387307,0
1893,0,1439881.255,1.22301E+11,0
1894,0,1772901.931,1.96445E+11,0
1895,0,1107577.005,48317351925,0
1896,0,2517703.12,54261529405,749.2227568
1897,0,3697818.384,31561907460,664.6196773
1898,0,983885.7452,20778855811,0
1899,0,1389981.67,1.11192E+11,0
1900,0,1766642.25,1.95051E+11,0
1901,0,1439881.255,1.22301E+11,0
1902,0,2034666.532,39463976078,296.2195254
1903,0,1643227.306,1.67574E+11,0
1904,0,1609179.583,1.59994E+11,0
1905,0,1572039.882,1.51725E+11,0
1906,0,1046492.173,34717487174,0
1907,0,1389402.517,1.11063E+11,0
1908,0,1741672.329,1.89492E+11,0
1909,0,2725060.676,54148536899,1574.814639
1910,0,1337535.702,99515122080,0
1911,0,1795775.804,1.92654E+11,39.90240071
1912,0,1531118.199,1.42614E+11,0
1913,0,495352.0692,8468930722,267.9540918
1914,0,1673596.678,1.74335E+11,0
1915,0,5382828.72,20195323548,3064.934797
1916,0,1926767.621,1.68023E+11,533.3640984
1917,0,1723056.03,1.85347E+11,0
1918,0,1609584.555,1.60084E+11,0
1919,0,1484426.406,1.02667E+11,526.2428056
1920,0,1389402.517,1.11063E+11,0
1921,0,1756219.402,1.9273E+11,0
1922,0,1226031.587,74689959517,0
1923,0,1031172.125,12927544442,78.81385094
1924,0,1772901.931,1.96445E+11,0
1925,0,1673918.497,1.74407E+11,0
1926,0,1336929.174,99380085215,0
1927,0,1768301.281,1.77896E+11,155.0852005
1928,0,1943663.587,1.91032E+11,195.7103937
1929,0,1673913.395,1.74406E+11,0
1930,0,1707134.427,1.80248E+11,7.872759942
1931,0,1643591.454,1.67655E+11,0
1932,0,1425318.75,14223789835,170.9382171
1933,0,1528537.321,1.32711E+11,33.94311829
1934,0,1738583.578,1.7932E+11,88.19124503
1935,0,1447647.892,16309400121,1040.076943
1936,0,1531118.199,1.42614E+11,0
1937,0,1609179.583,1.59994E+11,0
1938,0,2570374.045,1.19216E+11,859.9756322
1939,0,1673918.497,1.74407E+11,0
1940,0,1106892.171,48164881225,0
1941,0,2389049.2,1.87623E+11,686.2854593
1942,0,1756077.902,1.92699E+11,0
1943,0,2092289.023,51795206315,1839.256959
1944,0,1177174.902,20572925125,237.1416237
1945,0,1912321.619,1.62738E+11,786.0828744
1946,0,2849694.127,18826414296,900.454616
1947,0,1389981.67,1.11192E+11,0
1948,0,1643591.454,1.67655E+11,0
1949,0,1572039.882,1.51725E+11,0
1950,0,1486999.151,1.32792E+11,0
1951,0,1756077.902,1.92699E+11,0
1952,0,1571595.797,1.51626E+11,0
1953,0,5027098.816,1.32054E+11,3379.272407
1954,0,1643227.306,1.67574E+11,0
1955,0,1785990.088,1.95048E+11,8.454068765
1956,0,1057766.732,29064783973,629.6601988
1957,0,1741484.487,1.8945E+11,0
1958,0,1722822.561,1.85295E+11,0
1959,0,1045796.3,34562558637,0
1960,0,1756077.902,1.92699E+11,0
1961,0,2200098.628,1.87706E+11,592.5285535
1962,0,188332.9356,275515972.3,51.38134768
1963,0,1041670.759,38686563973,487.7449986
1964,0,2043950.03,1.56946E+11,865.385379
1965,0,1741672.329,1.89492E+11,0
1966,0,1166855.981,61515162714,0
1967,0,2343023.638,15911329623,1320.182479
1968,0,1575977.282,42964953368,511.7712121
1969,0,1531118.199,1.42614E+11,0
1970,0,6256714.222,87644330077,5036.527079
1971,0,1226031.587,74689959517,0
1972,0,1700441.959,1.80312E+11,0
1973,0,983885.7452,20778855811,0
1974,0,1772854.531,1.96434E+11,0
1975,0,1226031.587,74689959517,0
1976,0,1336929.174,99380085215,0
1977,0,1226031.587,74689959517,0
1978,0,5130012.211,35715534573,2521.621208
1979,0,1756003.432,1.28517E+11,592.8518246
1980,0,1643591.454,1.67655E+11,0
1981,0,1167526.234,61664387307,0
1982,0,1782537.139,1.95046E+11,15.9074395
1983,0,1643227.307,1.67574E+11,0
1984,0,1531118.199,1.42614E+11,0
1985,0,1722822.561,1.85295E+11,0
1986,0,1677278.11,1.3131E+11,263.9214648
1987,0,1389981.67,1.11192E+11,0
1988,0,147419.152,110680233.8,86.53747238
1989,0,1531118.199,1.42614E+11,0
1990,0,2810646.109,1.10136E+11,1674.987923
1991,0,2973649.307,10738533572,1404.763064
1992,0,1481340.251,1.15099E+11,434.4999932
1993,0,1389981.67,1.11192E+11,0
1994,0,1741484.487,1.8945E+11,0
1995,0,1756077.902,1.92699E+11,0
1996,0,1741484.487,1.8945E+11,0
1997,0,2610036.173,76759564672,1383.016367
1998,0,1226031.587,74689959517,0
1999,0,2327954.771,1.30665E+11,895.1001886
2000,0,2463154.705,27379284092,1413.883332
2001,0,1625371.929,1.36089E+11,474.3403127
2002,0,1486482.832,1.32677E+11,0
2003,0,1741484.487,1.8945E+11,0
2004,0,1700163.766,1.8025E+11,0
2005,0,1740931.63,1.8534E+11,17.34097413
2006,0,1530636.927,1.42507E+11,0
2007,0,1455821.913,74152451471,173.3347215
